2017/04/14 10:25:34 [notice] 127896#126068: signal process started
2017/04/14 10:25:54 [notice] 110532#126228: signal process started
2017/04/14 10:27:20 [notice] 125852#126952: signal process started
2017/04/14 11:25:50 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:52 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:50:24 [notice] 130532#132076: signal process started
2017/04/14 11:51:42 [error] 130544#131108: *13 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:51:50 [notice] 131728#130840: signal process started
2017/04/14 11:51:51 [error] 130544#131108: *14 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:32 [error] 130400#124536: *7 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:43 [notice] 131596#131608: signal process started
2017/04/14 11:55:10 [error] 130308#128876: *15 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2018/01/04 11:44:27 [error] 2676#6328: *766 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:44:27 [error] 2676#6328: *766 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:44:27 [error] 2676#6328: *766 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:44:27 [error] 2676#6328: *766 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:46:42 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:46:42 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:46:42 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:46:42 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:46:42 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:18 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:18 [error] 2676#6328: *768 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:18 [error] 2676#6328: *769 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:18 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:18 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:19 [error] 2676#6328: *768 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:19 [error] 2676#6328: *768 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:19 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:19 [error] 2676#6328: *767 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:47:19 [error] 2676#6328: *770 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:00 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:00 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:00 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:00 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:00 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:57 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:57 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:57 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:57 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:51:57 [error] 2676#6328: *772 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:05 [error] 2676#6328: *773 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:05 [error] 2676#6328: *773 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:05 [error] 2676#6328: *773 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:05 [error] 2676#6328: *773 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:05 [error] 2676#6328: *773 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:30 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:30 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:30 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:30 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:30 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:52 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:52 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:52 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:52 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:52 [error] 2676#6328: *774 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:55 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:55 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:55 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:55 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:53:55 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:11 [error] 2676#6328: *776 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:11 [error] 2676#6328: *776 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:11 [error] 2676#6328: *776 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:11 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:11 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2016_09_23/7c29d646edd82b1d817d78d903f79fc0.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:35 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_11_15/a24fc1a7b64340b9ec7f7b1d89f1f3a4.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:35 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/pc/v3/img/common/avatar/head_bg_p7_330.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /pc/v3/img/common/avatar/head_bg_p7_330.png HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:35 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ebbb12d97c625a855b8dba8a249b6276.JPG HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
2018/01/04 11:54:35 [error] 2676#6328: *775 CreateFile() "F:/source/static_guojiang_tv/app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: static.guojiang.tv, request: "GET /app/upload/2017_02_23/ce6479ddd6926144d20c88d4d75cb095.jpg HTTP/1.1", host: "static.guojiang.tv", referrer: "http://www.kuaishouvideo.com/activity/queen/datuanzi.html"
